Month,usdret_mean,usdret_winsor_mean,mortgage_rate_30y_pct,unemployment_rate_pct,cpi_inflation_yoy_pct,housing_permits_saar,epu
2020-05-01,-0.002014598540145985,-0.003282043795620441,3.2325,13.2,0.1982013035848551,1250.0,484.1822580645161
2020-06-01,0.05426934306569343,0.05094119708029197,3.1625,11.0,0.7166562831830481,1334.0,313.916
2020-07-01,0.0013304347826086954,0.002493565217391303,3.016,10.2,0.9968647625897995,1546.0,359.45258064516133
2020-08-01,0.021851449275362318,0.018997623188405793,2.935,8.4,1.2810698495523851,1533.0,298.5867741935484
2020-09-01,-0.044828571428571426,-0.04126882857142857,2.89,7.8,1.3910228912373812,1636.0,247.73666666666665
2020-10-01,-0.027331205673758865,-0.02930958865248227,2.834,6.9,1.2303863428671624,1613.0,271.4293548387097
2020-11-01,0.204851724137931,0.1540619310344827,2.765,6.7,1.1757452138405844,1703.0,264.6863333333333
2020-12-01,0.04225625,0.04184313888888888,2.684,6.7,1.3204191315779434,1752.0,238.67387096774195
2021-01-01,0.014660416666666667,0.004899972222222218,2.735,6.4,1.3738437137002402,1855.0,216.06225806451613
2021-02-01,0.07325069444444444,0.07272019444444444,2.81,6.2,1.6698167791706853,1711.0,154.39642857142857
2021-03-01,0.03033241379310345,0.033273793103448274,3.0825,6.1,2.6678187820641908,1756.0,176.70193548387098
2021-04-01,0.06684166666666666,0.06713463888888889,3.06,6.1,4.133077115360573,1721.0,122.48066666666666
2021-05-01,0.011808965517241381,0.010432579310344827,2.9625,5.8,4.918257089467626,1703.0,129.4448387096774
2021-06-01,0.03380347222222222,0.03112305555555555,2.975,5.9,5.295632620349999,1654.0,113.146
2021-07-01,0.02313846153846154,0.02744388811188811,2.868,5.4,5.245169381309234,1658.0,130.01032258064518
2021-08-01,0.008953146853146854,0.009380335664335665,2.8425,5.1,5.152015301793966,1736.0,124.14419354838714
2021-09-01,-0.03215214285714285,-0.03215214285714285,2.9,4.7,5.351215590949132,1640.0,120.22966666666666
2021-10-01,0.048549640287769785,0.04877401438848921,3.0675,4.5,6.235042390298062,1707.0,109.6483870967742
2021-11-01,-0.013223571428571428,-0.01333394285714286,3.0675,4.1,6.901970403700863,1765.0,135.15266666666668
2021-12-01,0.09221654676258992,0.08554871942446042,3.098,3.9000000000000004,7.174340285065539,1919.0,137.1274193548387
2022-01-01,-0.05887608695652174,-0.05887608695652174,3.4450000000000003,4.0,7.558805726967833,1920.0,145.67000000000002
2022-02-01,-0.007767883211678832,-0.009556583941605842,3.7624999999999997,3.8999999999999995,7.937278766517819,1857.0,127.98964285714284
2022-03-01,0.055685294117647055,0.055685294117647055,4.172,3.7,8.572204966013853,1868.0,186.61451612903227
2022-04-01,-0.04777910447761194,-0.04696211940298508,4.9825,3.7,8.231750770777225,1859.0,136.31366666666665
2022-05-01,-0.03004812030075188,-0.030127819548872184,5.23,3.6,8.538171195642065,1704.0,133.7783870967742
2022-06-01,-0.08983053435114503,-0.0892286106870229,5.522,3.6,8.979361103105798,1737.0,133.46733333333333
2022-07-01,0.08901472868217054,0.08744697674418604,5.4125,3.5,8.462576727730099,1703.0,146.90064516129033
2022-08-01,-0.059994488188976375,-0.05990875590551181,5.2225,3.6,8.222579178218826,1557.0,119.1632258064516
2022-09-01,-0.1257547619047619,-0.12086088888888889,6.112,3.5,8.192106896425821,1600.0,109.556
2022-10-01,0.0830983870967742,0.08087325806451612,6.9,3.6,7.758813957693,1594.0,139.82999999999998
2022-11-01,0.0470552,0.04129459199999999,6.805,3.6,7.122856456533988,1401.0,147.65466666666669
2022-12-01,-0.07271935483870968,-0.0709381935483871,6.364,3.5,6.404600402357152,1410.0,132.44451612903225
2023-01-01,0.1084744,0.105575168,6.2725,3.5,6.327178517960098,1410.0,186.76645161290324
2023-02-01,-0.06681129032258064,-0.06638729032258066,6.2575,3.6,5.957820738137087,1618.0,120.97035714285714
2023-03-01,-0.0626258064516129,-0.059594225806451614,6.544,3.5,4.917719362889961,1480.0,140.28096774193548
2023-04-01,-0.01683089430894309,-0.016773268292682924,6.342499999999999,3.4,4.950079879124369,1474.0,138.75733333333335
2023-05-01,-0.01949758064516129,-0.02013690322580645,6.425,3.6,4.131851231385042,1575.0,190.45548387096773
2023-06-01,0.06430887096774193,0.06401732258064516,6.714,3.6,3.070617072997095,1464.0,122.38633333333334
2023-07-01,0.045347154471544714,0.04443271544715447,6.84,3.5,3.287749268428297,1522.0,101.65290322580644
2023-08-01,-0.04050672268907563,-0.03997173109243698,7.072,3.7,3.722504803505289,1561.0,97.61935483870968
